N,329,3,4,7
81593,3,5
98023,3,4
N,667,3,2,11
32996,3,9
85415,3,4
829,3,3
14055,3,8
47463,3,3
48711,3,6
62727,3,8
65175,3,7
79591,3,5
80060,3,10
89175,3,1
N,2282,3,2,14
28321,3,3
81191,3,10
63206,3,9
83145,3,10
3623,3,4
5165,3,8
36063,3,10
39942,3,3
44711,3,4
54981,3,5
81599,3,2
89750,3,9
96935,3,9
97511,3,4
N,1259,3,5,5
15041,3,6
21548,3,6
24094,3,3
30165,3,2
62827,3,2
N,999,3,2,7
5691,3,2
23506,3,4
40647,3,9
47842,3,4
63170,3,4
72679,3,5
93923,3,2
N,630,3,4,7
21939,3,6
32254,3,3
42727,3,3
64727,3,2
66279,3,2
89831,3,1
94623,3,1
N,1088,3,2,13
64166,3,6
44565,3,2
39187,3,6
3558,3,3
8727,3,9
24158,3,3
38615,3,3
52901,3,2
72379,3,7
77543,3,3
81365,3,8
93912,3,8
97446,3,2
N,2301,3,3,18
55015,3,4
40487,10,3
20173,3,2
81612,3,3
48829,3,6
24239,3,8
23971,3,4
13093,3,1
13631,3,7
16062,3,8
21172,3,6
39712,3,1
47421,3,5
48448,3,8
69090,3,2
72403,3,8
93771,3,1
93860,3,1
N,2107,3,3,7
3629,3,9
20039,3,2
28116,3,10
28326,3,9
54983,3,8
56551,3,3
72363,3,2
N,2303,3,3,10
97894,3,9
4359,3,7
17383,1,8
23207,3,1
44702,3,10
55010,3,7
62394,3,6
65255,3,5
88739,3,10
93398,3,2
N,963,3,1,17
48834,3,4
80839,3,10
48615,3,9
56977,3,5
62567,3,2
5929,3,2
13114,3,10
30438,3,9
31135,3,1
31459,3,4
31463,3,5
32455,3,1
48533,3,2
55013,3,1
65119,3,6
79302,3,6
88285,3,2
N,1279,3,5,12
84886,3,3
5667,3,8
22951,3,5
23046,3,9
23135,3,8
23515,3,10
36583,3,7
47742,3,5
64151,3,4
71751,3,3
86662,3,3
87775,3,10
N,1083,3,3,8
16087,3,7
31750,3,10
47698,3,2
56229,3,1
75495,3,1
80454,3,3
84967,3,9
87237,3,1
N,1795,3,3,17
48803,3,8
79591,3,3
56806,3,8
48231,3,9
90077,3,9
61159,3,4
15886,3,8
6202,3,6
31447,3,7
32368,3,10
46755,3,5
56549,3,9
65255,3,3
69061,3,7
72407,3,6
72759,3,6
92871,3,5
N,627,3,2,17
32423,3,9
10469,3,8
47055,3,6
87137,3,5
19878,3,9
5447,3,2
15580,3,8
20051,3,6
24007,3,2
24293,3,2
24294,3,3
32487,3,9
38631,3,8
73315,3,9
78939,3,2
80995,3,6
97985,3,7
N,2291,3,3,10
16103,3,8
24023,3,10
28103,3,9
28132,3,7
30151,3,5
37787,10,5
43159,3,7
81621,3,8
94871,3,4
97959,3,7
N,1027,3,5,17
31319,3,4
52454,3,6
15318,3,1
16090,3,8
89574,3,7
95845,3,2
931,3,9
1860,3,3
16102,3,3
22151,3,4
28245,3,5
47831,3,3
63715,3,7
64691,3,4
72157,3,10
79327,3,7
83392,3,5
N,1219,3,3,12
60486,3,10
75233,3,8
5367,3,10
5447,3,8
9807,3,7
24079,3,4
40679,3,8
45015,3,6
63511,3,7
79558,3,3
89799,3,4
98005,3,10
N,2250,3,5,7
24295,3,8
40615,3,7
51878,3,4
55751,3,1
64991,3,8
69107,3,7
94775,3,9
N,331,3,1,12
71093,3,10
6023,3,7
6063,3,2
11621,3,5
15002,3,4
16671,3,9
48551,3,10
54968,3,5
55975,3,4
73407,3,5
95954,3,8
96991,3,8
N,1985,3,5,17
88691,3,8
97827,3,8
89743,3,7
64453,3,7
54949,3,9
72930,3,1
15967,3,1
21158,3,8
24277,3,4
32358,3,7
61147,3,4
64710,3,4
65209,3,4
81042,3,5
81093,3,9
89312,3,3
97911,3,8
N,2307,3,1,19
54727,3,2
89823,3,8
56727,3,3
97886,3,7
56038,3,7
71140,3,7
89495,3,7
39655,3,8
3757,3,6
22206,3,6
22235,3,1
26051,3,8
27213,3,2
38757,3,1
60123,3,3
72415,3,2
79429,3,10
88999,3,10
96451,3,8
P,3,4,7,65.68
I,3,1,22
D,3,9
N,2562,3,5,6
5253,3,8
15934,3,2
22738,3,7
56519,3,5
56543,3,10
64215,3,9
N,329,3,5,5
5191,3,10
81447,3,5
89287,3,5
95718,3,10
98997,7,7
N,959,3,3,5
15014,3,8
35107,3,1
38261,3,6
79477,3,7
83558,3,7
N,2305,3,2,14
10946,3,8
75462,3,5
11493,3,4
15590,3,3
15975,3,10
16006,3,8
28007,3,3
30082,3,7
30183,3,6
38559,3,9
52687,3,5
72259,3,4
80615,3,6
89785,3,6
N,2562,3,3,5
15951,3,2
20179,3,3
48359,3,3
48735,3,4
54957,3,7
N,515,3,1,16
38119,3,4
36959,3,5
12006,3,4
76071,3,4
40391,3,8
8223,3,2
14975,3,2
15383,3,7
19654,3,5
22871,3,8
31334,3,3
50791,3,6
56777,3,2
67267,3,6
82368,3,3
97509,3,4
N,628,3,4,5
18578,3,5
52567,3,5
66263,3,10
93375,3,8
93887,3,6
N,2642,3,1,14
5314,3,5
32483,3,2
79958,3,8
78539,3,2
579,3,1
3071,3,4
11175,3,9
56454,3,3
66534,3,3
71383,3,10
72327,3,4
94943,3,4
96996,3,2
97495,3,8
N,1019,3,4,5
24295,3,6
29581,3,10
72855,3,7
81127,3,5
98019,3,1
N,2673,3,5,19
69275,3,10
92550,3,2
56998,3,1
36004,3,4
88292,3,1
85734,3,2
89014,3,2
89299,3,3
6207,3,5
11363,3,10
22117,3,9
24293,3,6
32353,3,4
40391,3,4
60167,3,4
64799,3,2
79589,3,1
90694,3,3
96838,3,8
N,2307,3,2,17
42579,3,3
47549,3,6
16075,3,10
74722,3,7
65219,3,3
24272,3,4
4934,3,1
81639,3,4
55830,3,4
37079,3,9
43147,3,7
56743,3,3
56935,3,7
70179,3,6
72927,3,1
81573,3,4
96993,3,1
N,2253,3,2,7
4029,3,3
9951,3,2
14047,3,9
27615,3,8
32455,3,10
48855,3,6
93879,3,1
N,1122,3,3,18
57058,3,3
59803,3,10
24277,3,5
72021,3,8
65238,3,2
34022,3,5
62917,3,7
54487,3,7
4094,3,10
31446,3,7
37311,3,1
40423,3,13
59494,3,4
63175,3,2
64871,3,1
73443,3,5
73446,3,9
97250,3,4
N,2050,3,2,6
12007,3,9
48295,3,5
54983,3,7
76963,3,1
88789,3,6
88794,3,5
N,705,3,3,13
56027,3,10
43732,3,2
5655,3,4
6095,3,1
6151,3,7
10919,3,2
28325,3,6
52423,3,9
62791,3,8
73029,3,4
73437,3,5
88805,3,10
89015,3,3
T
N,2241,3,4,19
9557,3,5
66279,3,5
81381,3,8
32047,3,1
62691,3,1
75079,3,2
97244,3,5
73191,3,6
32349,3,6
98007,3,9
16093,3,5
23270,3,6
47847,3,8
52951,3,10
56343,3,1
69053,3,6
73382,3,7
81602,3,8
85699,3,4
N,393,3,2,17
15911,3,3
79078,3,9
61927,3,10
56783,3,8
37862,3,4
24155,3,8
76965,3,9
62125,3,4
12087,3,6
24159,3,7
39015,3,7
40551,3,3
44677,3,10
60886,3,10
65111,3,7
73447,3,5
95901,3,9
O,3,1,1843
P,3,2,2303,2101.26
I,3,4,26
N,2250,3,2,11
6197,3,1
8255,3,7
16095,3,10
24293,3,7
27227,3,9
31462,3,5
56773,3,9
72551,3,8
79394,3,5
80548,3,1
81127,3,1
N,1217,3,3,14
46823,3,7
38995,3,7
89270,3,6
3821,3,7
6186,3,3
10941,3,6
11153,6,8
21604,3,2
31711,3,1
36558,3,1
54631,3,6
63895,3,1
73383,3,5
80358,3,4
N,722,3,2,16
56279,3,3
96865,3,2
73443,3,10
4530,3,2
8006,3,2
11859,3,8
11943,4,3
15559,3,3
16101,3,6
16102,3,9
32007,3,9
66791,3,8
79335,3,4
81509,3,3
84935,3,10
98019,3,4
P,3,4,2307,2791.08
P,3,2,2235,870.07
N,1659,3,3,19
93920,3,6
65191,3,6
40613,3,5
1987,3,8
69351,3,6
3652,3,1
81639,3,9
11807,3,8
63110,3,7
14022,3,5
19924,3,6
24263,3,3
31106,3,3
36583,3,9
64855,3,9
65157,3,4
73319,3,8
89063,3,7
97511,3,5
T
T
O,3,4,299
T
O,3,5,39
S,3,3,11,48
N,769,3,1,16
63207,3,10
52676,1,2
90343,3,4
51556,3,1
59997,3,9
67803,3,3
5676,3,8
13634,3,4
14814,3,7
32485,3,10
39877,3,10
44775,3,1
46807,3,3
51683,3,5
56549,3,10
89791,3,3
T
D,3,9
N,2059,3,2,19
89290,3,7
15749,3,4
68707,3,6
73415,3,2
95923,3,3
79197,3,4
39909,3,2
23781,3,10
5957,3,6
6051,3,5
23239,3,1
32342,3,2
32487,3,2
51793,3,5
55705,3,4
56439,3,3
79554,3,10
95399,3,9
97975,3,6
D,3,9
D,3,1
N,297,3,3,10
30303,3,2
40470,3,7
40500,3,8
40550,3,10
40671,3,5
47317,3,2
65255,3,7
97991,3,8
98022,3,10
99391,3,3
P,3,4,1697,3994.45
D,3,10
N,1135,3,5,16
37601,3,1
62567,3,9
36579,3,7
87527,3,1
3269,3,7
5191,3,6
8117,3,7
16635,3,5
19781,3,2
21211,3,6
29891,3,3
63619,3,9
65234,3,2
79327,3,9
88162,3,9
93157,3,1
P,3,5,2307,3970.06
P,3,3,1186,4584.49
P,3,1,1530,3564.66
N,771,3,4,16
46823,3,8
72993,3,6
21031,3,1
6138,3,6
64483,3,9
48855,3,8
15076,3,2
85589,3,2
38259,3,10
40211,3,10
46435,3,10
60007,3,6
69887,3,1
72855,3,7
81631,3,9
89695,3,9
N,114,3,5,16
89559,3,5
63173,3,5
36286,3,8
93926,3,3
31423,3,4
38629,3,9
4295,3,4
5023,3,6
15589,3,6
40647,3,5
54982,3,6
60007,3,5
61133,3,7
83847,3,9
89511,3,2
97751,3,2
N,1249,3,4,9
13959,3,10
24295,3,1
44119,3,2
56151,3,4
57027,3,3
64172,3,1
81189,3,5
93409,3,7
96997,3,6
I,3,2,33
N,370,3,4,8
4166,3,2
31719,3,8
31843,3,3
32480,3,5
40167,3,5
40669,3,2
46659,3,6
56960,3,8
N,294,3,3,19
63958,3,10
5413,3,10
72091,3,2
62949,3,8
84963,3,5
73287,3,4
39487,3,4
1062,3,1
1397,3,8
4045,3,3
14851,3,8
19667,3,8
29825,3,9
46935,3,5
48031,3,8
48341,3,9
48855,3,1
53879,3,3
56803,3,10
I,3,1,24
T
D,3,6
D,3,2
P,3,4,767,3851.71
D,3,3
D,3,9
P,3,1,855,3175.22
P,3,5,1217,3899.44
P,8,3,1794,3837.89
D,3,5
O,3,4,10
P,3,2,2657,2743.84
N,1795,3,4,11
79463,3,6
11655,3,9
23267,3,3
24147,3,9
30003,3,4
51934,3,6
53695,3,1
57629,3,1
76241,3,10
81527,3,3
93910,3,5
N,1023,3,4,11
1341,3,1
14503,3,4
18595,3,7
24028,3,5
27605,3,7
28315,3,5
67239,3,1
81617,3,6
84437,3,1
93411,3,6
93543,3,4
N,315,3,1,17
32419,3,2
56955,3,9
48743,3,4
56025,3,5
36053,3,2
11006,3,2
97947,3,9
1543,3,8
12358,3,3
29111,3,1
30085,3,9
39638,3,8
57055,3,7
60135,3,10
71399,3,2
73367,3,1
96990,3,3
P,10,1,1283,2439.93
P,3,1,263,4026.52
N,2048,3,1,6
40679,3,2
55007,3,8
60999,3,6
83603,3,2
86247,3,1
97943,3,7
O,3,5,1151
N,983,3,3,6
20095,3,9
56519,3,9
80487,3,7
89551,3,10
92111,3,8
95879,3,4
P,3,2,1151,2864.91
N,2098,3,3,18
71322,3,8
64227,3,2
16099,3,5
15876,3,2
71398,3,6
97703,3,10
575,3,1
4574,3,9
9278,3,8
15965,3,2
18083,3,9
18150,3,6
52925,3,4
56551,4,2
64724,3,2
67739,3,2
71391,3,5
97895,3,1
N,2754,3,1,12
81127,3,4
80431,3,4
22247,3,7
24236,3,5
39653,3,5
42847,3,10
57031,3,7
57043,3,9
65221,3,5
77539,3,8
89571,3,8
97478,3,8
N,1261,3,2,11
38087,3,1
15569,3,10
18015,3,3
21967,3,3
29407,3,3
40159,3,3
57061,3,2
65175,3,3
72678,3,6
77543,3,5
89831,3,8
T
D,3,1
P,3,4,35,393.99
N,1535,3,3,13
81347,3,3
87757,3,1
16055,3,8
23015,3,4
24293,3,7
31719,3,8
32151,3,2
56543,3,8
60903,3,4
72415,3,9
81367,3,4
81497,3,8
95839,3,2
N,895,3,1,19
93914,3,3
72795,3,10
20071,3,2
72165,3,6
73191,3,4
89607,3,7
5527,3,9
3388,3,1
2371,3,2
4135,3,9
24038,3,2
24261,3,10
31397,3,9
47907,3,9
65150,3,6
69331,8,7
80263,3,9
85699,3,1
97255,3,3
N,1281,3,5,12
92647,3,3
89735,3,5
14402,3,10
16085,3,1
24294,3,3
31171,3,1
39651,3,5
56519,3,2
77460,3,5
79974,3,10
96965,3,10
97415,3,7
P,3,5,2306,4295.66
D,3,4
N,2291,3,4,10
35,3,3
27815,3,9
31231,3,2
34407,3,8
50881,3,10
56767,3,5
77543,3,2
81251,3,7
81367,3,9
95063,3,10
N,1599,3,4,10
32407,3,6
20759,3,7
32231,3,10
40671,3,3
61159,3,6
68293,3,9
73412,3,6
89285,3,3
89486,3,5
89825,3,2
N,1279,3,1,14
98023,10,10
43475,3,9
85606,3,7
3591,3,2
15207,3,3
16086,3,1
21211,3,7
24246,3,6
47838,3,4
69018,3,5
89159,3,6
89776,3,9
89828,3,5
97831,3,5
N,2307,3,5,7
32246,3,2
36501,3,2
45898,3,10
64413,3,10
73407,3,8
81047,3,1
81569,3,9
N,2747,3,2,12
10309,3,10
23783,3,8
45767,3,9
60883,3,10
65122,3,9
65236,3,5
65254,3,9
73343,3,8
89635,3,3
89797,3,7
97815,3,8
98022,3,1
N,2306,3,4,15
89438,3,8
1344,3,8
88797,3,4
81527,3,8
40679,3,7
19743,3,1
24261,3,5
26407,3,3
31143,3,5
45284,3,4
56999,3,3
63716,3,8
65189,3,6
88950,3,6
97479,3,8
N,293,3,5,8
2091,3,4
13987,3,2
39265,3,9
55719,3,9
71333,3,4
72030,3,6
77019,3,10
81639,3,3
N,1663,3,2,17
48341,3,7
29415,3,8
96903,3,1
97699,3,5
31575,3,6
21731,3,3
2047,3,1
13890,3,5
14529,3,2
24262,3,8
40679,3,5
64373,3,6
64993,3,2
87580,3,1
89572,3,9
98015,3,1
98023,3,3
N,199,3,1,14
93407,3,8
31447,3,2
97894,10,8
13510,3,9
22117,3,8
28305,3,2
28902,3,1
30393,3,3
32103,3,1
40535,3,7
48870,3,5
60502,3,8
65252,3,5
87397,3,7
N,2045,3,3,8
13503,3,4
13785,3,1
27237,3,5
32483,3,3
40134,3,5
50918,3,6
61061,3,10
80933,3,8
N,760,3,3,14
64163,3,2
75871,3,3
44647,3,4
4155,3,2
6151,3,3
11483,3,9
12999,3,6
31943,3,5
37591,3,1
48871,3,7
64231,3,5
65038,3,6
73411,3,3
88415,3,3
N,1266,3,4,6
10307,3,1
23262,3,10
29287,3,1
31329,3,10
47527,3,2
94823,3,1
N,2545,3,1,10
12631,3,2
14387,3,10
15071,3,8
30903,3,7
68005,3,6
89447,3,4
91219,3,5
91607,3,2
94166,3,10
97507,3,10
N,1218,3,4,9
6215,3,5
12871,3,6
38631,3,1
56911,3,4
65255,3,10
73283,3,1
79841,3,5
89543,3,9
97499,3,1
N,1731,3,4,13
23623,3,5
519,3,8
4163,3,4
13173,3,7
15623,3,3
16095,3,10
24295,3,1
30823,3,2
46804,3,3
55255,3,2
70325,3,1
70543,3,4
72286,3,1
N,2787,3,1,10
98019,3,6
6183,3,8
14339,3,2
24039,3,6
40036,3,4
40679,3,8
61588,3,6
77538,3,7
80492,3,5
92847,3,7
N,1779,3,1,6
20955,3,1
30950,3,10
32423,3,3
47327,3,10
89178,3,9
95910,3,5
N,2240,3,3,17
89759,3,6
89797,3,6
71861,3,4
65118,3,6
56895,3,8
72870,3,1
2597,3,5
6070,3,1
6215,3,5
13767,3,7
21954,3,3
39311,3,9
40317,3,5
47847,3,10
69191,3,1
85667,3,6
89573,3,4
N,2211,3,2,10
91835,3,3
47846,3,10
30051,3,5
42727,3,3
47943,3,9
51326,3,3
70855,3,8
73222,3,1
89799,3,8
93588,3,4
N,2780,3,2,15
24278,3,3
88724,3,6
54055,3,9
87523,3,9
5343,3,5
13263,3,3
14050,3,4
19425,3,4
28209,3,3
28825,3,5
40358,3,8
44691,3,3
46799,3,5
70693,3,3
88295,3,7
N,2299,3,2,16
78975,3,8
37991,3,1
55843,3,6
95270,3,8
65238,3,3
12519,3,4
15013,3,6
15527,3,2
20959,3,8
21191,3,2
30407,3,4
48829,3,4
49862,3,3
62710,3,10
65253,3,8
69210,3,8
N,2065,3,4,12
79511,3,2
25239,3,6
39655,3,3
8027,3,10
40103,3,2
55902,3,6
59169,3,1
65190,3,4
70825,3,2
71769,3,5
76455,3,9
89811,3,5
N,1261,3,1,11
64542,3,9
16092,3,8
18571,3,10
29655,3,3
38613,3,7
48349,3,7
49787,3,3
53974,3,6
77479,3,7
77538,3,7
97943,3,8
N,1251,3,5,9
13494,3,8
22247,3,5
28388,3,1
31963,3,2
32462,3,2
40323,3,8
43744,3,5
85479,3,6
95079,3,4
N,2305,3,4,14
46577,3,4
64663,3,9
15899,3,4
32334,3,3
13793,3,5
16103,3,12
21508,3,7
29757,3,8
52807,3,4
53735,3,10
56800,3,8
60771,3,4
61126,3,4
92261,3,7
N,2261,3,5,11
43607,3,10
3107,3,1
7967,3,1
32357,3,3
53988,3,8
57031,3,10
66754,3,6
68582,3,2
72423,3,6
73319,3,1
89827,3,9
N,512,3,3,11
32437,3,10
11995,3,7
78689,3,10
40670,3,10
52967,3,10
56671,3,1
56995,3,4
65245,3,9
71398,3,6
79074,3,5
80995,3,4
N,301,3,4,12
65255,8,2
57061,3,6
5063,3,7
15078,3,10
15791,3,9
32167,3,10
39399,3,2
40622,3,7
41911,3,6
48843,3,10
76902,3,4
87781,3,9
N,2682,3,3,10
23334,3,10
24288,3,3
24295,3,3
36967,3,5
40661,3,5
55775,3,3
79465,3,9
85215,3,1
88098,3,2
89191,5,8
N,1282,3,2,16
29915,3,5
5655,3,1
72415,3,8
88033,3,10
4131,3,4
11719,3,10
14565,3,9
17885,3,7
27971,3,5
36575,3,4
37589,3,5
43685,3,6
55903,3,5
88483,3,10
93373,3,1
97765,3,5
N,1147,3,3,18
5647,3,1
32455,3,2
28063,3,1
24294,3,6
13990,3,9
16101,3,7
81509,3,5
6148,3,1
69283,3,4
11487,3,10
18023,3,8
39621,3,8
74446,3,7
79399,3,5
80791,3,8
81127,3,7
81286,3,6
97494,3,2
N,331,3,5,11
40671,3,7
97943,3,2
19163,3,7
24167,3,8
42427,3,6
57031,3,10
65243,3,5
72677,3,7
87634,3,1
89814,3,9
98023,3,6
N,5,3,5,15
80603,3,7
16103,3,4
81511,3,6
6077,3,2
6183,3,1
10783,3,8
25177,3,7
28325,3,1
28390,3,5
35559,3,10
48263,3,4
79514,3,9
80103,3,8
95971,3,6
98783,3,8
N,2271,3,5,16
26087,3,4
81623,3,5
97639,3,7
87782,3,6
47717,3,8
23973,3,2
1987,3,9
20103,3,5
30243,3,2
32471,3,10
40326,3,8
54386,3,4
55679,3,10
71845,3,2
73419,3,9
81495,3,10
N,203,3,4,19
52903,3,2
48843,3,8
78751,3,6
1051,3,4
32422,3,5
40633,3,2
89799,3,1
69054,3,3
5127,3,3
5511,3,8
11087,3,6
15958,3,4
24295,3,7
56787,3,2
59444,3,8
61536,3,5
72581,3,7
79833,3,10
97863,3,9
N,671,3,4,19
97250,3,5
88583,3,4
63558,3,7
4671,3,10
40030,3,2
56034,3,5
1607,3,10
4163,3,10
11367,3,8
30391,7,2
30439,3,5
32355,3,3
38557,3,8
48327,3,10
48615,3,1
56934,3,5
57055,3,6
64199,3,2
97991,3,4
N,1283,3,2,15
87783,3,2
22239,3,3
37927,3,10
24293,3,2
46535,3,2
6078,3,4
30435,3,7
38615,3,1
48851,3,10
48870,3,9
54111,3,5
61783,3,6
65223,3,6
83431,3,8
97871,3,3
N,1919,3,1,5
30421,3,10
46821,3,3
54911,3,4
85350,3,3
95805,1,7
N,2298,3,3,19
80327,3,2
89829,3,10
94439,3,8
95703,3,3
62139,3,4
80868,3,10
5783,3,5
6173,3,7
6181,3,6
6215,3,9
29859,3,1
32477,3,9
55991,3,6
56030,3,1
57823,3,1
63143,3,3
64714,3,2
67293,3,3
72167,3,10
N,1211,3,5,7
4902,3,3
24291,7,2
32407,3,3
54939,3,1
73119,3,8
98006,3,2
99494,3,9
N,635,3,4,16
72794,3,1
81303,3,9
65126,3,10
97731,3,6
48550,3,1
55303,3,9
311,3,1
16103,3,9
18055,3,3
28733,3,8
44770,3,8
48870,3,4
53991,3,1
64153,3,7
73407,3,6
85731,3,3
N,1151,3,5,5
20948,3,5
24294,3,9
64711,3,6
90791,3,10
91322,3,4
N,326,3,3,6
36287,3,8
48823,3,6
56001,3,2
61031,3,2
81635,3,3
98021,3,2
N,1267,3,4,12
30151,3,7
3559,3,7
5763,3,8
10247,3,3
11418,3,1
13991,3,6
36279,3,1
40471,3,2
47761,3,1
89269,3,1
92775,3,8
98017,3,10
N,702,3,1,12
48851,3,10
65251,3,8
16071,3,9
20031,3,8
20183,3,6
30949,3,2
37859,3,2
40337,3,10
48723,3,1
55909,3,8
60354,3,3
61147,3,8
N,1283,3,5,12
24197,3,1
3970,3,2
4930,3,6
15335,3,6
24033,3,6
30399,3,7
43239,3,2
56961,3,3
64099,3,6
84693,3,7
88679,3,10
89574,3,5
N,1223,3,2,13
74647,3,1
24287,3,8
71399,3,6
7103,3,1
19095,3,5
23999,3,2
30435,3,1
44679,3,10
59583,3,8
69332,3,1
78501,3,8
89829,3,2
93921,3,8
N,2291,3,5,5
12647,8,6
24019,8,6
34875,3,6
72419,3,1
98017,3,6
N,1251,3,1,16
89275,3,1
31457,3,3
15582,3,3
32487,3,1
4167,3,9
5817,3,4
11991,3,9
15079,3,10
21457,3,1
24261,3,7
27231,3,7
38547,3,2
39499,3,9
43667,3,4
54434,3,6
81510,3,1
N,59,3,2,20
47039,3,5
39527,3,2
93599,3,4
85382,3,6
88551,3,1
27873,3,6
23655,3,8
14614,3,6
89692,3,10
6215,3,1
9015,3,7
14055,3,4
23775,3,6
24039,3,3
32099,3,9
48839,3,10
63207,3,10
63959,3,1
96743,3,2
98015,3,10
N,2048,3,4,13
86241,3,6
47151,3,9
44199,3,6
40609,3,6
13371,3,4
16102,3,3
47807,3,2
48610,3,1
62694,3,9
64445,3,3
65250,3,2
73039,3,4
89759,3,5
N,2297,3,3,11
40428,3,1
20083,3,1
21722,3,4
21964,3,8
23238,3,1
32227,3,8
54940,3,10
61149,3,10
65219,3,8
68807,3,10
